bytes,sha256,copies,paths
12642917,a767d1429cacfa6c0204b359d9bd293915cc365d0161cd7279a3a0c1be8163e1,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed404/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed404/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed404/train.csv
3440963,77f0aaa95b37c57dc555cbf3ac16222e2584890dc361f908b891b279886b5afa,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed505/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed505/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed505/test.csv
12642897,480bc2860eb78f64791c05059314e787b444c7fc9e74d5d6cadefb2bda422c4e,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ALS_seed505/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_ItemKNN_seed505/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/Amazon2018VideoGames_Pop_seed505/train.csv
354507,22662d91d16c84d1f12700e28fbfaf3dd69c34cb8ad1214cc0146d41a6a889b3,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed101/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed101/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed101/test.csv
1420406,f577052c2c264ac963a91069d076cae39ba6eceb42cb2f75a3b0890510f98503,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed101/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed101/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed101/train.csv
354611,e8816b9417e16dfe7ccaab936db953890779ec3448dc3e9a424d5da9b3ac71f4,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed202/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed202/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed202/test.csv
1420302,fc44f51cb86dce96e57449fa219e86deb1194c288eedcc1d0099d65488f4e6a2,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed202/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed202/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed202/train.csv
354458,3a594a43ae09a691c77dddbad42edfeaaca67458e28181624aa243051733c69f,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed303/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed303/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed303/test.csv
1420455,0947c29e515bb8807a9dcb0b08fcd4566ae83c046b0dd49b1748335e2a6e166d,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed303/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed303/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed303/train.csv
354417,0c656bd1b5fd62b11a90bab3f0265850076768c51a3d10fd6798b6156ad90e6d,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed404/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed404/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed404/test.csv
1420496,018995a9e177b3ef42d876a1577eb7288f40b509841898027fccf2dd53721587,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed404/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed404/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed404/train.csv
354421,f09044e535d936f40b8b42699b802b7300d42af7a68176ea27ad6e257e3e042d,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed505/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed505/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed505/test.csv
1420492,2f5a7373faa3da7e6ad822f95f0f3c4ad33371e9329b2b3d619fec57f00a6ba3,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ALS_seed505/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_ItemKNN_seed505/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/HetrecLastFM_Pop_seed505/train.csv
176751,bfb266ec761618e4af824037ff431f0b22e5f490e666b7ffba606db5518f5cc8,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed101/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed101/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed101/test.csv
707691,7a6a01f14d9d16b942b760128322b3545a450fcccc621bc12b385e1a22fa953d,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed101/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed101/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed101/train.csv
176751,952112f2734820edbcc69fa417838a1059dd92c0d102c8c0401df2963439ffee,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed202/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed202/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed202/test.csv
707691,aa4bb5a7470af5eb81f16225f59cd241dfa344a959ee692907f938f8ca608f2e,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed202/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed202/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed202/train.csv
176751,f01dc781e11a6b48207b61d8dfd8b23bbb80820fe2db2de809e80351405186ef,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed303/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed303/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed303/test.csv
707691,2b22b23948e1a0e866d09b246b67fd5a82f8e18dfcc40499d31afadc2dc46554,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed303/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed303/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed303/train.csv
176751,acc0166c1fc36401ee0514acbc6dff2d2202e29c28ce82cc54c9e60a5ec50661,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed404/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed404/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed404/test.csv
707691,9269ba51bcc893d67518dd41898c2dd93afb6329b15a0533b7421656ba64d2ab,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed404/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed404/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed404/train.csv
176751,02c87b6680fe4e0120b1ee1b95c1c6f673f54b6a3e926c1b70722b6964f1efbc,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed505/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed505/test.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed505/test.csv
707691,7cabd32132df3957b1f19e69009b90fff546362b1f2d3a28ef605ab7fcd074fe,3,study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ALS_seed505/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_ItemKNN_seed505/train.csv | study_runs/V100_P0_NANO_I05_R03/checkpoint/8d9208e09373435ba578757c5b440ede_iteration2/generated/MovieLens100K_Pop_seed505/train.csv
232,7bbaa90effdd030cc714faa75637ac81d047d328cac4b9709b3632a76fa7f1ec,2,study_runs/V100_P0_NANO_I05_R04/checkpoint/3b4ae39deb8149c993ec76ca773da586/code.py | study_runs/V100_P0_NANO_I05_R04/checkpoint/3b4ae39deb8149c993ec76ca773da586_seed/code.py
58,b1194fdf04d8623622191c336ca68b541150f1f0b514e79c29309feead5d5e79,2,study_runs/V100_P0_NANO_I05_R04/checkpoint/3b4ae39deb8149c993ec76ca773da586/out.log | study_runs/V100_P0_NANO_I05_R04/checkpoint/3b4ae39deb8149c993ec76ca773da586_seed/out.log
190,a35b3d3437a213ca6171c164d9130e6e07b205f1b6c1914de44466c57cd9ebac,2,study_runs/V100_P0_NANO_I05_R05/checkpoint/78db94a53eae45c0a446c4f86c2c0efb/code.py | study_runs/V100_P0_NANO_I05_R05/checkpoint/78db94a53eae45c0a446c4f86c2c0efb_seed/code.py
52,b6e1db2b16faf48a0751c9c07feb5547b050a544ae0527a6ce25f9a9ea82dab6,2,study_runs/V100_P0_NANO_I05_R05/checkpoint/78db94a53eae45c0a446c4f86c2c0efb/out.log | study_runs/V100_P0_NANO_I05_R05/checkpoint/78db94a53eae45c0a446c4f86c2c0efb_seed/out.log
414,ea1d8282a3b8052ce832d8b54a1643eaa7692f8cb0ca8234049329fe786f1868,2,study_runs/V100_P0_NANO_I05_R05/config.toml | study_runs/V100_P0_NANO_I05_R05_FAILED_ENCODING/config.toml
3994,11e2c472f2aa2f805ba4f9e1baf995f0f9d270267f8049ac3ed8d3d51f6b58b4,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/code.py | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/code.py
1485,ef276ec6468047f1d0ceed044b4ad6be02171534bc8ad94a73ae46b01d382474,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/checkpoints/progress.json | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/checkpoints/progress.json
31,c39d5d5b2903664fec7374a76b5473ed87fc97e8eba26855e85f3374bc209146,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/precision_seed_101.csv | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/precision_seed_101.csv
31,f34b956333d9ea338bee053a86cf96c0cf9f295672883639a205bd6b8db03d13,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/precision_seed_202.csv | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/precision_seed_202.csv
31,82188a91b24bcfa9fc829b49b9fdef17877e68693be0f829d1164ccea928e3e8,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/precision_seed_303.csv | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/precision_seed_303.csv
31,e25f792807c78ff47495108086b62dbd22659efe384be8a86298757726ec9875,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/precision_seed_404.csv | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/precision_seed_404.csv
31,47ea91ab51a44c73568ea4d0ced17d22c8323fe952e5a7eb3f43f6f3a880c10a,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/precision_seed_505.csv | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/precision_seed_505.csv
15558,53527f182ef43719565ecda8a4d9f1b3d59e66224cd39de4907bfb107c52104b,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/precision_seed_plot.png | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/precision_seed_plot.png
378,0497b96b5c1a6c63d93dd5a87ff97bbe940c467bd3c957c62ee5e272eab9d4ca,2,study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653/generated/outputs/summary.json | study_runs/V100_P1_NANO_I05_R01/checkpoint/a5ac2c0ff24b457bae5445a51708e653_seed/generated/outputs/summary.json
437,6edc6d3ea582b4064275813302d2a2d0f2728f5678dfacf25d976c8d75b5b963,5,study_runs/V100_P1_NANO_I05_R01/entered_prompt.txt | study_runs/V100_P1_NANO_I05_R02/entered_prompt.txt | study_runs/V100_P1_NANO_I05_R03/entered_prompt.txt | study_runs/V100_P1_NANO_I05_R04/entered_prompt.txt | study_runs/V100_P1_NANO_I05_R05/entered_prompt.txt
2975,1af14224d83b0e951965b09c476461e89b0665b776e6f039b0d5a31449918622,2,study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e/code.py | study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e_seed/code.py
1830,e3ff4d646bc98b7e6468bf778ac151e77e89fd756286c7b957abd874d55808f1,2,study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e/generated/checkpoints/progress.json | study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e_seed/generated/checkpoints/progress.json
13887,1b8ab3dbb18002392abbb083625ed212effa250a41127f73715e4a8e027fb677,2,study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e/generated/prototype_ndcg_10.png | study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e_seed/generated/prototype_ndcg_10.png
52,4ea0544ffcf110d70239558efad53cbe973875b6048ce81b589bc16f0b7cb6b5,2,study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e/generated/prototype_results.csv | study_runs/V100_P1_NANO_I05_R03/checkpoint/8676fcf9d5a649d1a9d6d65edaa7437e_seed/generated/prototype_results.csv
2808,5e440127ca153311e49ddf6387c1852ae00fd3db33badd916c4a9d46edb724eb,2,study_runs/V100_P1_NANO_I05_R04/checkpoint/ae8c3e2c8ff2442fa41d98ea422dadf2/code.py | study_runs/V100_P1_NANO_I05_R04/checkpoint/ae8c3e2c8ff2442fa41d98ea422dadf2_seed/code.py
1443,a2baef2b01aa5168a87f44bd43cf7f46d5d53b9b4331ee49cc9ea6d903cecd50,3,study_runs/V100_P2_GPT54_I05_R01/checkpoint/04f48b1f7cb64750af4875102ffebf1c/generated/checkpoints/err.log | study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564/generated/checkpoints/err.log | study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564_seed/generated/checkpoints/err.log
15542,11fde091e48b7ba745b7eda6bce155f13d90622aa08e339ab8d40280780afc45,2,study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564/code.py | study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564_seed/code.py
278335,5e5af59aebe5c802a9bb061dec502d364c5bd647449c8e464781354f04977a58,2,study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564/generated/checkpoints/LocalMovieLens100KPrototype-5b950c9a/LensKit.ItemKNNScorer-c1e4fb83-42/predictions.json | study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564_seed/generated/checkpoints/LocalMovieLens100KPrototype-5b950c9a/LensKit.ItemKNNScorer-c1e4fb83-42/predictions.json
329,3411546e9a11a60a18c2cd3d195bd696ffcda3ae4954aabeb7ce7e3f887bac76,2,study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564/generated/checkpoints/progress.json | study_runs/V100_P2_GPT54_I05_R01/checkpoint/a086ad426c6941eb80d27438d0dea564_seed/generated/checkpoints/progress.json
2147,de158b14873704c34fb7529e3af0e92fc11e8af82c48e4c18605f7f4fb69f7c2,2,study_runs/V100_P2_GPT54_I05_R01/entered_prompt.txt | study_runs/V100_P2_GPT54_I05_R02/entered_prompt.txt
31647,b1efc8c8ce689ebc161907424ad74a25547495e7cd7baa25dbf0983babbf434b,2,study_runs/V100_P2_GPT54_I05_R02/checkpoint/73be1f73012545e9911ff1449851c2bb/generated/prototype_metrics.png | study_runs/V100_P2_GPT54_I05_R02/checkpoint/76cc9e35c947427c9589f19b532a152f/generated/prototype_metrics.png
316,b4c7a46374d2814f0691ccfb001d2ae0b355cf835a233689539307bee159ea16,4,study_runs/V100_P2_GPT54_I05_R02/checkpoint/73be1f73012545e9911ff1449851c2bb/generated/prototype_summary.csv | study_runs/V100_P2_GPT54_I05_R02/checkpoint/76cc9e35c947427c9589f19b532a152f/generated/prototype_summary.csv | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/prototype_summary.csv | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/prototype_summary.csv
38505632,5446a38700fca44feb8ff2c72492f059e25c8f98b85b570d54d27ef527cdaac3,4,study_runs/V100_P2_GPT54_I05_R02/checkpoint/73be1f73012545e9911ff1449851c2bb/generated/seed_7/checkpoints/MovieLens100K-f42d424a/LensKit.PopScorer-f4aa5539-7/predictions.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/76cc9e35c947427c9589f19b532a152f/generated/seed_7/checkpoints/MovieLens100K-ef525a25/LensKit.PopScorer-f4aa5539-7/predictions.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/seed_7/checkpoints/MovieLens100K-ef525a25/LensKit.PopScorer-f4aa5539-7/predictions.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/seed_7/checkpoints/MovieLens100K-ef525a25/LensKit.PopScorer-f4aa5539-7/predictions.json
191,ca854ae5598e12eb25ca2b7d282f0e79837ef37cfd00650a04fa75b9981de0c9,3,study_runs/V100_P2_GPT54_I05_R02/checkpoint/76cc9e35c947427c9589f19b532a152f/generated/seed_7/checkpoints/progress.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/seed_7/checkpoints/progress.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/seed_7/checkpoints/progress.json
264,83b66fdf2b2794a57257fd6b31ac49023d7adf0f1bd6636a2452f56cae9e0552,3,study_runs/V100_P2_GPT54_I05_R02/checkpoint/76cc9e35c947427c9589f19b532a152f/generated/seed_7/checkpoints/results.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/seed_7/checkpoints/results.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/seed_7/checkpoints/results.json
12228,34ae05bd5e4a45804ffff10f6e3a1554783229acce2a42b006e1c8d5dda83833,2,study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/code.py | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/code.py
2329,2361d0b7b13c0a541a6bb8c5506f076fe3201d240e887443f46b4681c31c1b69,2,study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/prototype_metadata.json | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/prototype_metadata.json
31117,e52e20b7504719389f29def48375a6e2acfa00fbd57e9c4f24db9b7bd1ca1c65,2,study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/prototype_metrics.png | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/prototype_metrics.png
277,f0c1007e27d28fcf977627bd92970a03dcbca21cdad0785e2c266ffa31a31ce4,2,study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6/generated/prototype_results_incremental.csv | study_runs/V100_P2_GPT54_I05_R02/checkpoint/d4dae55ea810493681b2ee614cb64fb6_seed/generated/prototype_results_incremental.csv
